object_annotation_category,total_lipids_ugC,fullness_ratio_carbon,month,month_true
civstage+lateral<Calanus hyperboreus,222.2325800483694,0.6196413138607959,8,9
civstage+lateral<Calanus hyperboreus,37.17373399732246,0.1667031758402016,8,9
cvstage+lateral<Calanus hyperboreus,585.7426594600361,0.5840121335974401,8,9
cvstage+lateral<Calanus hyperboreus,416.1375855366329,0.418555550688072,8,9
cvstage+lateral<Calanus hyperboreus,358.04563665693433,0.4509125520056207,8,9
female+lateral<Calanus hyperboreus,722.2501620093113,0.4308870625516355,8,9
female+lateral<Calanus glacialis,182.0756505295521,0.5049924060807053,8,9
female+lateral<Calanus glacialis,163.21818100776466,0.4769441373975639,8,9
female+lateral<Calanus hyperboreus,629.2529401431088,0.4676769230321229,8,9
cvstage+lateral<Calanus hyperboreus,910.6026744108405,0.6957071115587068,8,9
female+lateral<Calanus hyperboreus,700.3109614272752,0.3711408458989023,8,9
female+lateral<Calanus hyperboreus,888.1358087362798,0.4273611966745903,8,9
female+lateral<Calanus hyperboreus,747.5723023386715,0.4907174588856167,8,9
female+lateral<Calanus hyperboreus,792.7022511505559,0.4379479480678847,8,9
female+lateral<Calanus hyperboreus,578.9008986919764,0.3787591121627686,8,9
cvstage+lateral<Calanus hyperboreus,366.0607850294338,0.4826330015472632,8,9
civstage+lateral<Calanus hyperboreus,93.24607526566608,0.3467183585877816,8,9
female+lateral<Calanus hyperboreus,503.9144427448434,0.31938572420993,8,9
female+lateral<Calanus hyperboreus,942.7398208431728,0.4900734281200585,8,9
female+lateral<Calanus hyperboreus,491.87798230015983,0.2884161897012751,8,9
cvstage+lateral<Calanus hyperboreus,271.20064431778644,0.4314161601898727,8,9
cvstage+lateral<Calanus hyperboreus,181.1623646984121,0.3533534209739908,8,9
civstage+lateral<Calanus hyperboreus,45.53890068165459,0.314853288533593,8,9
civstage+lateral<Calanus hyperboreus,21.534578011645937,0.1587903093838751,8,9
female+lateral<Calanus glacialis,268.0785419334421,0.4845343252413021,8,9
female+lateral<Calanus glacialis,244.26449571858817,0.4427660040097002,8,9
female+lateral<Calanus glacialis,219.61905645130463,0.4371412772932384,8,9
cvstage+lateral<Calanus hyperboreus,226.97179318479152,0.4044399248998648,8,9
cvstage+lateral<Calanus hyperboreus,243.31377727663104,0.3114893294124716,8,9
female+lateral<Calanus hyperboreus,784.4617638935175,0.4400636814076544,8,9
female+lateral<Calanus hyperboreus,623.3618832689575,0.3249350717666898,8,9
cvstage+lateral<Calanus hyperboreus,249.81218591025836,0.3186392560256066,8,9
female+lateral<Calanus hyperboreus,576.6767035044362,0.3437022182702626,8,9
female+lateral<Calanus hyperboreus,322.4015731567124,0.2291605159293661,8,9
female+lateral<Calanus glacialis,139.18660512192562,0.3843608599701964,8,9
female+lateral<Calanus glacialis,151.164140586771,0.4127906591389543,8,9
female+lateral<Calanus hyperboreus,160.53344246858592,0.13328797692191,8,9
female+lateral<Calanus hyperboreus,392.9474067414596,0.2899430369173335,8,9
female+lateral<Calanus hyperboreus,569.9429521243475,0.3287454073374679,8,9
cvstage+lateral<Calanus hyperboreus,365.993775587378,0.4410218445281443,8,9
civstage+lateral<Calanus hyperboreus,129.16053901401204,0.4312475228419083,8,9
female+lateral<Calanus hyperboreus,1646.553568340688,0.6271322420044108,8,9
cvstage+lateral<Calanus glacialis,141.2348070523986,0.5231158700831778,8,9
female+lateral<Calanus hyperboreus,1098.2829840178435,0.4669419631503516,8,9
female+lateral<Calanus hyperboreus,1128.2657884215296,0.516373438564332,8,9
female+lateral<Calanus hyperboreus,885.5240602781954,0.4367252548050268,8,9
female+lateral<Calanus hyperboreus,605.5541746962125,0.4087833897397546,8,9
female+lateral<Calanus hyperboreus,603.3778136673645,0.3980943590663037,8,9
civstage+lateral<Calanus hyperboreus,108.80896203357544,0.4608440002620859,8,9
female+lateral<Calanus glacialis,140.699302552424,0.4678711561555371,8,9
female+lateral<Calanus glacialis,142.6468998718873,0.4281213324854708,8,9
female+lateral<Calanus hyperboreus,533.7041111879367,0.3109763260139921,8,9
female+lateral<Calanus glacialis,45.66503078793092,0.2270180929420201,8,9
civstage+lateral<Calanus hyperboreus,171.6102758540584,0.6587298093088542,8,9
civstage+lateral<Calanus hyperboreus,30.688143655083337,0.1835815135626672,8,9
female+lateral<Calanus glacialis,300.9746021529687,0.4576683226659189,8,9
female+lateral<Calanus glacialis,286.8454712066627,0.4868314658875812,8,9
female+lateral<Calanus glacialis,284.7279526931804,0.4771952340628184,8,9
cvstage+lateral<Calanus hyperboreus,233.63250461679368,0.3741369844670871,8,9
civstage+lateral<Calanus hyperboreus,89.55466175887938,0.3620369820256369,8,9
civstage+lateral<Calanus hyperboreus,119.4892678832506,0.4134294469557857,8,9
cvstage+lateral<Calanus glacialis,153.9055415127833,0.4880677305045071,8,9
female+lateral<Calanus glacialis,161.37429501065262,0.3831479886093258,8,9
female+lateral<Calanus glacialis,158.4893190556828,0.3862563987154399,8,9
female+lateral<Calanus hyperboreus,554.1202350709933,0.3111706662385261,8,9
cvstage+lateral<Calanus hyperboreus,282.98760305132396,0.3773126879499079,8,9
female+lateral<Calanus hyperboreus,552.3243207302729,0.2635828697257076,8,9
female+lateral<Calanus hyperboreus,1227.999330435175,0.5144453383312396,8,9
civstage+lateral<Calanus hyperboreus,195.76629507049853,0.5183882863419029,8,9
cvstage+lateral<Calanus glacialis,150.32628695446255,0.5369445353011598,8,9
cvstage+lateral<Calanus hyperboreus,138.73374009231256,0.2674461388344985,8,9
civstage+lateral<Calanus hyperboreus,160.63847796347716,0.3879931320100407,8,9
female+lateral<Calanus glacialis,303.12707201371813,0.5530433050973628,8,9
female+lateral<Calanus hyperboreus,695.8499712951009,0.4108451592112116,8,9
female+lateral<Calanus hyperboreus,749.7672058620828,0.4071957485541306,8,9
female+lateral<Calanus hyperboreus,340.6641809067468,0.2555763128289018,8,9
civstage+lateral<Calanus hyperboreus,111.76955571338824,0.4145708233581395,8,9
cvstage+lateral<Calanus glacialis,368.74413503204903,0.6257885629977735,8,9
cvstage+lateral<Calanus glacialis,343.488482306138,0.5704735401484615,8,9
civstage+lateral<Calanus hyperboreus,434.56111372650093,0.6275828292894264,8,9
female+lateral<Calanus hyperboreus,334.57946854265407,0.2383446262719528,8,9
female+lateral<Calanus glacialis,361.7795072806768,0.5326436836792923,8,9
civstage+lateral<Calanus hyperboreus,244.6807796968063,0.5864562546420883,8,9
civstage+lateral<Calanus hyperboreus,121.56375902609162,0.405101129418084,8,9
cvstage+lateral<Calanus glacialis,116.9756177973642,0.4746207485329005,8,9
female+lateral<Calanus glacialis,180.6847373537965,0.5548871084566768,8,9
female+lateral<Calanus hyperboreus,464.1787173916598,0.3321757653034105,8,9
female+lateral<Calanus hyperboreus,1110.91738435323,0.5750061256325439,8,9
cvstage+lateral<Calanus hyperboreus,362.1134452820686,0.4962450508193667,8,9
cvstage+lateral<Calanus glacialis,103.31088488254171,0.3657988087634365,8,9
civstage+lateral<Calanus hyperboreus,116.17783224455408,0.4511038750007443,8,9
civstage+lateral<Calanus hyperboreus,50.68862331268939,0.2934275115712406,8,9
civstage+lateral<Calanus hyperboreus,28.38579035349497,0.1604392905527384,8,9
cvstage+lateral<Calanus glacialis,243.69307948281767,0.5651627706744053,8,9
cvstage+lateral<Calanus glacialis,239.30990793878192,0.560949513856888,8,9
civstage+lateral<Calanus hyperboreus,307.763839894073,0.6018021910606024,8,9
female+lateral<Calanus hyperboreus,399.1891789060482,0.2534810917762554,8,9
female+lateral<Calanus hyperboreus,268.81219191214467,0.2039251679687025,8,9
civstage+lateral<Calanus hyperboreus,169.16001894076476,0.5542740583757237,8,9
cvstage+lateral<Calanus glacialis,142.57125565339493,0.5089756502994887,8,9
female+lateral<Calanus glacialis,72.70286091791877,0.3734612099866757,8,9
female+lateral<Calanus glacialis,210.45852970464497,0.4634412895893376,8,9
female+lateral<Calanus hyperboreus,585.973694481336,0.3322623772549397,8,9
female+lateral<Calanus hyperboreus,347.24293286079717,0.2173838589416991,8,9
civstage+lateral<Calanus hyperboreus,113.00856128843915,0.3883151155798739,8,9
civstage+lateral<Calanus hyperboreus,56.44930269027127,0.2822870805444397,8,9
cvstage+lateral<Calanus glacialis,308.69267641080387,0.6429693709891976,8,9
cvstage+lateral<Calanus glacialis,297.04000319659195,0.589196816679982,8,9
civstage+lateral<Calanus hyperboreus,323.9935464564527,0.6407507644033492,8,9
female+lateral<Calanus hyperboreus,289.717721872533,0.2372392147146897,8,9
civstage+lateral<Calanus hyperboreus,98.0524164011594,0.3753303232564201,8,9
civstage+lateral<Calanus hyperboreus,213.82302884303897,0.5849640589145947,8,9
female+lateral<Calanus glacialis,77.65355481510043,0.3300347287169721,8,9
female+lateral<Calanus glacialis,160.7960692991931,0.363425604392495,8,9
cvstage+lateral<Calanus hyperboreus,186.58727144041404,0.2574753802830364,8,9
cvstage+lateral<Calanus hyperboreus,354.65513585695203,0.3995067444924776,8,9
cvstage+lateral<Calanus hyperboreus,358.2453748037535,0.3644878721813682,8,9
female+lateral<Calanus hyperboreus,573.0008480154719,0.3858267120583845,8,9
cvstage+lateral<Calanus hyperboreus,334.7752427293368,0.3977486037399047,8,9
cvstage+lateral<Calanus hyperboreus,364.92211818493064,0.3540814087406667,8,9
female+lateral<Calanus hyperboreus,1052.202845946586,0.497458443827257,8,9
cvstage+lateral<Calanus hyperboreus,160.53344246858592,0.2707566082813556,8,9
cvstage+lateral<Calanus hyperboreus,266.73505856542903,0.4256940283009179,8,9
cvstage+lateral<Calanus hyperboreus,242.89818296142977,0.3140155910280308,8,9
female+lateral<Calanus hyperboreus,394.5222485551157,0.3400259252004212,8,9
female+lateral<Calanus hyperboreus,602.4457973256792,0.4097608743383573,8,9
female+lateral<Calanus hyperboreus,572.6183464340828,0.3213316387524951,8,9
female+lateral<Calanus hyperboreus,889.5296710888969,0.4112580490728481,8,9
cvstage+lateral<Calanus hyperboreus,156.40085227190792,0.2648241173569123,8,9
cvstage+lateral<Calanus hyperboreus,321.2177780523564,0.4002809933267671,8,9
cvstage+lateral<Calanus hyperboreus,297.6283478653854,0.3459010619008089,8,9
female+lateral<Calanus hyperboreus,609.6021298630249,0.425209784154877,8,9
cvstage+lateral<Calanus hyperboreus,433.081383293746,0.4354079993809193,8,9
female+lateral<Calanus hyperboreus,756.9015094815276,0.4635413363700553,8,9
female+lateral<Calanus hyperboreus,492.975297280516,0.2854682193098355,8,9
female+lateral<Calanus hyperboreus,695.5258647220807,0.3397512245874606,8,9
female+lateral<Calanus hyperboreus,691.397423971078,0.3674486449189599,8,9
female+lateral<Calanus hyperboreus,455.14713850382213,0.3740241247287315,8,9
female+lateral<Calanus hyperboreus,595.7014440129022,0.3891418020935137,8,9
civstage+lateral<Calanus hyperboreus,123.5029682290876,0.3577983111149838,8,9
female+lateral<Calanus glacialis,220.74591953188877,0.4455414474426866,8,9
civstage+lateral<Calanus hyperboreus,234.92412392143615,0.482210931107766,8,9
civstage+lateral<Calanus hyperboreus,99.15807612105098,0.3355694297873075,8,9
female+lateral<Calanus hyperboreus,421.7865686094475,0.2794699670413523,8,9
civstage+lateral<Calanus hyperboreus,142.31816496743173,0.4480085289666728,8,9
cvstage+lateral<Calanus hyperboreus,265.820192751381,0.3746750845702567,8,9
female+lateral<Calanus hyperboreus,453.0758868285816,0.3064694661740225,8,9
female+lateral<Calanus hyperboreus,601.9799489917095,0.3320052016013987,8,9
female+lateral<Calanus hyperboreus,504.5037847762882,0.3703337350660486,8,9
female+lateral<Calanus hyperboreus,690.7504853772498,0.3842255408772743,8,9
female+lateral<Calanus glacialis,187.51342978300755,0.4767128471662354,8,9
civstage+lateral<Calanus hyperboreus,69.61673228116626,0.2790391562664585,8,9
female+lateral<Calanus hyperboreus,332.49332004282235,0.275693621887619,8,9
civstage+lateral<Calanus hyperboreus,109.37107022883411,0.4486617429782311,8,9
cvstage+lateral<Calanus hyperboreus,206.09140640898028,0.3403713822352269,8,9
civstage+lateral<Calanus hyperboreus,82.66839116648366,0.4525842367640111,8,9
civstage+lateral<Calanus hyperboreus,184.6655829622767,0.4941272994779804,8,9
civstage+lateral<Calanus hyperboreus,91.291749037993,0.4043399362743817,8,9
civstage+lateral<Calanus hyperboreus,120.25993744862951,0.3492481285141625,8,9
civstage+lateral<Calanus hyperboreus,97.79471548245044,0.3894606920199006,8,9
civstage+lateral<Calanus hyperboreus,72.03904893365616,0.2891339717302258,8,9
female+lateral<Calanus hyperboreus,679.6995244629417,0.5490984074143953,8,9
female+lateral<Calanus hyperboreus,639.3068255679539,0.459126843920439,8,9
cvstage+lateral<Calanus glacialis,239.58100843468517,0.5928386223710563,8,9
female+lateral<Calanus hyperboreus,459.7280479636213,0.2780321569040931,8,9
cvstage+lateral<Calanus hyperboreus,245.9308885566988,0.3047666612129843,8,9
civstage+lateral<Calanus hyperboreus,88.01387935408403,0.3171892145291809,8,9
civstage+lateral<Calanus hyperboreus,80.12199320374566,0.3811317237759453,8,9
civstage+lateral<Calanus hyperboreus,225.23468510276436,0.541656829607626,8,9
civstage+lateral<Calanus hyperboreus,150.23642068281578,0.436044708082874,8,9
civstage+lateral<Calanus hyperboreus,82.50124962688575,0.3283765769178946,8,9
female+lateral<Calanus glacialis,173.20531983896103,0.3895507937695399,8,9
civstage+lateral<Calanus hyperboreus,89.11491796040963,0.3165962653623692,8,9
female+lateral<Calanus hyperboreus,322.1207408822828,0.2510644885265278,8,9
female+lateral<Calanus hyperboreus,411.4820358332243,0.2867309510749942,8,9
civstage+lateral<Calanus hyperboreus,151.164140586771,0.5136881960286718,8,9
cvstage+lateral<Calanus glacialis,190.571187776628,0.626520223004535,8,9
cvstage+lateral<Calanus hyperboreus,227.8449423933268,0.377766083676253,8,9
female+lateral<Calanus hyperboreus,167.56230045747907,0.1969274168040584,8,9
female+lateral<Calanus hyperboreus,619.2587830521676,0.5083191741177546,8,9
cvstage+lateral<Calanus hyperboreus,174.67947753669552,0.2741071047887947,8,9
civstage+lateral<Calanus hyperboreus,62.972880896714585,0.3255722171491351,8,9
civstage+lateral<Calanus hyperboreus,107.10435731671396,0.3551070769907851,8,9
female+lateral<Calanus hyperboreus,524.5874456859514,0.300536440444392,8,9
civstage+lateral<Calanus hyperboreus,126.38244840259492,0.359377556276748,8,9
civstage+lateral<Calanus hyperboreus,81.49362653974373,0.3687708718101767,8,9
female+lateral<Calanus hyperboreus,626.0304647733703,0.5874983606492398,8,9
female+lateral<Calanus hyperboreus,712.6832429780738,0.4997044197933935,8,9
cvstage+lateral<Calanus glacialis,191.27108848305647,0.5489039346742969,8,9
cvstage+lateral<Calanus hyperboreus,263.8107646373117,0.4353604660551659,8,9
civstage+lateral<Calanus hyperboreus,107.78065897369066,0.4183428392985687,8,9
civstage+lateral<Calanus hyperboreus,71.45969329144098,0.3964830301647218,8,9
civstage+lateral<Calanus hyperboreus,237.04307107987503,0.6129805734889715,8,9
civstage+lateral<Calanus hyperboreus,150.23642068281578,0.5310403742405613,8,9
